date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:11:56	51295/51295	---M--	200	added ('OK')	text/css	etag:%22ceb55d-c85f-58d078e1b6200%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/bundles/ionicons/css/ionicons.min.css	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/bundles/ionicons/css/ionicons.min.css	(from http://radixtouch.in/templates/admin/aegis/source/light/icon-ionicons.html)
01:11:56	251/251	---M--	200	added ('OK')	application/javascript	etag:%22ce7966-fb-58e620433dc00%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/js/page/ion-icons.js	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/js/page/ion-icons.js	(from http://radixtouch.in/templates/admin/aegis/source/light/icon-ionicons.html)
01:11:58	25843/25843	---M--	200	added ('OK')	text/css	etag:%22cebb03-64f3-58d078e586b00%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/bundles/lightgallery/dist/css/lightgallery.css	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/bundles/lightgallery/dist/css/lightgallery.css	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:12:07	52477/52477	---M--	200	added ('OK')	image/png	etag:%22d11423-ccfd-58d078d82cb80%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-1.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-1.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:12:16	51694/51694	---M--	200	added ('OK')	image/png	etag:%22d1142e-c9ee-58d078e586b00%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-2.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-2.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:12:26	60845/60845	---M--	200	added ('OK')	image/png	etag:%22d11430-edad-58d0792c19180%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-3.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-3.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:12:45	283988/283988	---M--	200	added ('OK')	image/png	etag:%22d1141a-45554-58d078c8ea780%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/2.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/2.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:12:51	333168/333168	---M--	200	added ('OK')	image/png	etag:%22d1140f-51570-58d0792c19180%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/1.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/1.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:12:55	60048/60048	---M--	200	added ('OK')	image/png	etag:%22d11431-ea90-58d078c702300%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-4.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-4.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
01:13:03	47038/47038	---M--	200	added ('OK')	image/png	etag:%22d11432-b7be-58d0790f7ce00%22	http://radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-5.png	C:/My%20Web%20Sites/dash7/radixtouch.in/templates/admin/aegis/source/light/assets/img/image-gallery/thumb/thumb-5.png	(from http://radixtouch.in/templates/admin/aegis/source/light/light-gallery.html)
